parent,name,display
21884,21178,Coccinella fulgida
21886,21180,Hippodamia tredecimpunctata tibialis
20410,21181,Hydroporus tristis
21886,21182,Hippodamia caseyi
13915,21183,Megaloptera
21183,21184,Sialidae
15581,21185,Calosoma frigidum
21713,21186,Myas cyanescens
13944,21187,Pterostichus adoxus
7578,21189,Falco mexicanus
19406,21190,Salpinctes
21190,21191,Salpinctes obsoletus
339,21192,"Unknown (trilete, scabrate)"
13962,21194,Agonum cf. A. melanarium
13962,21195,Agonum cf. A. sordens
7602,21196,?Aphelocoma californica
8576,21197,?Passerina sp.
7575,21198,Buteogallus
21198,21199,Buteogallus sp.
21198,21200,Buteogallus anthracinus
19406,21201,Catherpes
21201,21202,Catherpes sp.
21201,21203,Catherpes mexicanus
19259,21205,cf. Clangula hyemalis
19397,21206,Zonotrichia
21206,21207, Zonotrichia sp.
21206,21208,Zonotrichia leucophrys
19397,21209,cf. Zonotrichia leucophrys
7603,21210,Cinclidae 
21210,21211,Cinclus
21211,21212,Cinclus sp.
21211,21213,Cinclus mexicanus
19282,21214,Contopus
21214,21215,Contopus sp.
21214,21216,Contopus sordidulus
19433,21218,Hirundo
21218,21219,Hirundo sp.
21218,21220,Hirundo rustica
21218,21221,Hirundo ?rustica
20033,21222,Icterus bullockii
7503,21223,Meleagris crassipes
13904,21224,Myadestes
21224,21225,Myadestes sp.
21224,21226,Myadestes townsendi
8007,21227,Coragyps occidentalis
8005,21228,Teratornithidae
23402,21229,Cathartornis gracilis
21231,21230,Teratornis merriami
21228,21231,Teratornis
21231,21232,Teratornis sp.
13903,21233,Turdus grayi
13903,21234,Turdus sp.
19397,21235,Passerella
21235,21236,Passerella iliaca
19377,21237,Sayornis sp.
19377,21238,Sayornis nigricans
19377,21239,Sayornis saya
19386,21240,Sialia sp.
19386,21241,Sialia currucoides
7578,21242,Falco femoralis
313,21243,"Unknown (innaperturate, psilate)"
21889,21244,Nephus bisignatus
,21245,Helodidae
13919,21246,Trechini gen. sp.
7535,21247,cf. Botaurus lentiginosus
7548,21248,Anas cf. A. acuta
7887,21249,cf. Meleagris gallopavo
19257,21250,cf. Anas platyrhynchos/A. rubripes
7606,21251,cf. Quiscalus quiscula
19778,21252,Catharus guttatus
13903,21253,Turdus cf. T. migratorius
7882,21254,Colinus sp.
7871,21256,Callipepla/Colinus
7598,21257,Megascops/Otus
7598,21258,Megascops/Otus sp.
8547,21259,Aphelocoma wollweberi
21260,21260,Water chemistry
21260,21261,Bicarbonate ions
21260,21262,Calcium ions
21260,21263,Chloride ions
21260,21264,Fluoride ions
21260,21265,Magnesium ions
21260,21266,pH
21260,21267,Potassium ions
21260,21268,Sodium ions
21260,21269,Specific conductance
21260,21270,Sulfate ions
21260,21271,Total dissolved solids
27488,21272,Silicon dioxide
8467,21273,Strix ?occidentalis
7591,21274,Gallinago ?gallinago
22295,21275,Neogyps errans
21277,21276,Aiolornis incredibilis
21228,21277,Aiolornis
,21278,Teratornis incredibilis
7482,21279,Tadorninae 
20410,21280,Hydroporus cf. H. tristis
27808,21281,Agabus/Ilybius spp.
22365,21283,Leiodes spp.
22362,21285,Agathidium cf. A. depressum
13973,21286,Arpedium/Eucnecosum spp.
22502,21287,Tachinus fimbriatus
18678,21288,Cyclorrhapha gen. sp.
22502,21289,Tachinus fumipennis
22502,21290,Tachinus scrutator
16839,21292,Tachyta cf. T. angulata
21294,21293,Anabernicula gracilenta
21279,21294,Anabernicula
22486,21295,Heterothops sp.
21294,21296,Anabernicula sp.
22340,21298,Helocombus bifidus
21294,21299,Anabernicula oregonensis
22337,21300,Cymbiodyta vindicata
16781,21301,Elmidae sp.
22110,21302,Serica spp.
21228,21303,cf. Teratornis merriami
21721,21304,Ctenicera pulchra
22853,21305,Bolitotherus cornutus
21739,21306,Ampedus spp.
21662,21307,Podabrus spp.
8089,21308,cf. Grus canadensis
7579,21309,Caracara
21309,21310,Caracara sp.
21309,21311,Caracara cheriway
7601,21312,Corvus neomexicanus
7601,21313,Corvus cf. C. neomexicanus
,21314,Bubo sinclairi
,21315,Bubo cf. B. sinclairi
7742,21316,Buteo lagopus/B. swainsoni
7742,21317,Buteo jamaicensis/B. regalis
22089,21318,Otiorhynchus singularis
18282,21319,Geometridae
23089,21320,Lambdina fiscellaria
23030,21321,Aphaenogaster cf. A. marie
23030,21322,Aphaenogaster cf. A. picea
23031,21323,Camponotus cf. C. pensylvanicus
23031,21325,Camponotus nearcticus
21818,21326,Formica (Fusca) sp.
21818,21327,Formica neorufibarbis
17000,21328,Formicidae gen. spp.
23037,21329,Lasius umbratus
23038,21330,Myrmica lobifrons
23040,21331,Stenamma cf. S. diecki
8012,21332,Gymnogyps ?californianus
22440,21335,Pseudopityophthorus minutissimus
22435,21337,Conophthorus coniperda
18282,21338,Tortricidae
23091,21339,Choristoneura fumiferana
13916,21341,Apionidae
21618,21342,Apion contusum
17017,21343,Tenebrionidae sp.
22278,21345,Dromaeolus sp.
13969,21348,Hydrophilidae cf. Cymbiodyta spp.
13969,21349,Hydrophilidae cf. Anacaena sp.
22245,21350,Agriotes stabilis
20245,21351,Colydiidae cf. Colydium sp.
14066,21354,Andrenidae
21354,21355,Andrenidae spp.
14005,21358,Scarabaeidae cf. Phyllophaga sp.
22873,21360,Hydropsychidae cf. Cheumatopsyche spp.
21720,21362,Platynus cincticollis
22184,21363,Rhyncolus macrops
21875,21364,Tricholochmaea sp.
22502,21365,Tachinus sp. cf. T. aptera
14037,21368,Curculionidae cf. Dorytomus sp.
22072,21369,Isochnus flagellum
13991,21370,Mycetoporus cf. M. nigrans
21836,21372,Eleodes giganteus
21836,21373,Eleodes gracilis
16739,21374,Scaphinotus interruptus
22457,21375,Aleochara sp.
22459,21376,Anotylus gibbulus
23112,21377,Ceraclea mentiea
23103,21380,Cheumatopsyche sp.a
23103,21381,Cheumatopsyche sp.b
22873,21382,Hydropsyche (bifida) sp.b
22873,21383,Hydropsyche (scalaris) sp.a
22873,21384,Hydropsyche (scalaris) sp.b
22873,21385,Hydropsyche bifida group sp.a
22873,21386,Hydropsyche orris
22873,21387,Hydropsyche slossonae
22873,21388,Hydropsyche sp.a
23105,21389,Macronema zebrata
23100,21390,Micrasema sp.
23115,21391,Nectopsyche diarina
22988,21392,Rhyacophila carolina
22988,21393,Rhyacophila fuscula
23165,21394,Wormaldia sp.
13967,21395,Cymindis extorpescens
21723,21396,Donacia elongatula
21873,21397,Saxinis regularis
23015,21398,Salda obscura
22495,21399,Pseudopsis sp.
535,21400,Fungi (monolete)
535,21401,Fungi (septate)
535,21402,Fungi (periporate)
10006,21403,Pezizomycotina
21403,21404,Eurotiomycetes
21404,21405,Eurotiomycetidae
21405,21406,Eurotiales
21406,21407,Trichocomaceae
21407,21408,Penicillium
348,21409,"Unknown (monolete, psilate, spherical)"
313,21410,Unknown (?fungi)
350,21411,cf. Anemone
350,21412,cf. Pulsatilla
698,21413,Anarrhinum
9096,21414,Calceolariaceae
5262,21415,Cymbaria
9096,21416,Phrymaceae
698,21417,Monttea
,21418,Cercocarpus/Cowania/Purshia
19301,21419,Typhocraestus sp.
22502,21421,Tachinus cf. T. apterus
23181,21422,Rhadine perlevis
23008,21423,Eusarcoris punctatus
23181,21424,Rhadine sp.
15581,21425,Calosoma cf. C. scrutator
,21426,Rhacognathus punctatus
14006,21427,Aphodius cf. A. ruficlarus
22421,21428,Onthophagus sp.
22368,21430,Anaspis rufa
13916,21432,Meloidae
21432,21433,Meloidae gen. sp.
22192,21434,Sapotes sp.
22085,21436,Ophryastes sp.
22195,21437,Scyphophorus acupunctatus
22087,21438,Orimodema protracta
14037,21439,Cleonidius trivittatus/C. quadrilineatus
13916,21440,Derodontidae
21959,21441,Apleurus angularis
22219,21442,Laricobius cf. L. caucasus
14068,21443,Scorpiones  
21443,21444,Buthidae
27849,21445,Ixodida  
21445,21446,Ixodidae
23262,21447,Centuroides sp.
16792,21448,Trachypachus zetterstedtii
21834,21449,Dermacentor andersoni
13916,21450,Agyrtidae
21548,21451,Pteroloma forsstromii
13962,21452,Agonum rubrum
22486,21453,Heterothops carbonatus
22384,21454,Ptinus mitchelli
22036,21455,Hygrotus unguicularis
15618,21456,Harpalus cf. H. somnulentus
13944,21457,Pterostichus honestus
13973,21458,Staphylinidae cf. Lathrobium gen. sp.
13937,21459,Bembidion cf. B. petrosum
14013,21460,Byrrhidae cf. Cytilus alternatus
13919,21461,Carabidae cf. Agonum spp.
13919,21462,Carabidae cf. Patrobus sp.
22342,21465,Hydrobius melaenus
13969,21466,Hydrophilidae cf. Enodhrus / Cymbiodyta
22478,21467,Lathrobium cf. L. nigrum
14037,21468,Curculionidae cf. Phloeotribus piceae
14037,21469,Curculionidae cf. Polygraphus rufipennis
13973,21471,Staphylinidae cf. Philonthus/Quedius sp.
13985,21472,Stenus cf. S. dolosus
13973,21474,Staphylinidae cf. Eucnecosum sp.
19397,21475,Ammodramus
21475,21476,Ammodramus sp.
21475,21477,Ammodramus henslowii
21475,21478,Ammodramus savannarum
7882,21479,Colinus suilium
7584,21480,Coturnicops
21480,21481,Coturnicops sp.
21480,21482,Coturnicops noveboracensis
21484,21483,Cremaster tytthus
7606,21484,Cremaster
,21485,Dorypaltus
,21486,Dorypaltus prosphatus
19381,21487,Geothlypis
21487,21488,Geothlypis sp.
21487,21489,Geothlypis trichas
8068,21490,Laterallus sp.
8068,21491,Laterallus exilis
19547,21492,Mimus
21492,21493,Mimus sp.
21492,21494,Mimus polyglottos
7606,21495,Molothrus
21495,21496,Molothrus sp.
21495,21497,Molothrus ater
7504,21498,Neortyx
21498,21499,Neortyx peninsularis
7606,21500,Pandanaris
,21501,Pandanaris floridana
21500,21502,Pandanaris convexa
7602,21503,Protocitta
21503,21504,Protocitta sp.
21503,21505,Protocitta dixi
21503,21506,Protocitta ajax
8070,21507,Rallus auffenbergi
,21508,Porzana auffenbergi
19433,21509,Tachycineta
21509,21510,Tachycineta speleodytes
19414,21511,Vireo griseus
,21512,Leucophoyx
,21513,Leucophoyx thula
7548,21514,Anas carolinensis
8012,21515,Gymnogyps sp.
8012,21516,Gymnogyps kofordi
21680,21517,Calleida brunea platynoides
22863,21518,Triorophus cf. T. longicornis
22821,21519,Rhagodera costata
22085,21520,Ophryastes decipiens
22421,21521,Onthophagus cavernicollis
22421,21522,Onthophagus cuevensis
7503,21523,Meleagris leopoldi/M. anza
,21524,Otus asio
8001,21525,Butorides validipes
7503,21526,Meleagris sp.
8058,21527,Aquila sp.
7594,21528,Recurvirostra sp.
22982,21529,Phoenicopteridae
21529,21530,Phoenicopterus
21530,21531,Phoenicopterus sp.
21530,21532,Phoenicopterus ruber
14709,21533,Plataleinae
21533,21534,Platalea
21534,21535,Platalea sp.
7908,21536,Gavia concinna
21530,21537,Phoenicopterus copei
22449,21538,Trypophloeus cf. T. bispinulus
21720,21539,Platynus hypolithus
21952,21540,Agabus serricornis
14037,21541,Psephalorhynchites sp.
160,21542,Agoseris
2345,21543,Dirca-type
92,21544,Kalmia/Andromeda
18084,21546,Notoxus
21450,21548,Pteroloma
18084,21549,Anthicus
21551,21550,Attalus tucsonensis
17047,21551,Attalus
17017,21552,Edrotes
21552,21553,Edrotes rotundus
,21554,Ajaia chione
,21555,Ajaia
,21556,Ajaia sp.
21534,21557,Platalea chione
7543,21558,Branta dickeyi
7528,21559,Ciconiidae
21559,21560,Ciconia
21560,21561,Ciconia sp.
21560,21562,Ciconia maltha
14710,21563,Eudocimus
21563,21564,Eudocimus sp.
21563,21565,Eudocimus leiseyi
16798,21566,Caenocara
13919,21567,Atranus
18084,21568,Malporus
22421,21569,Onthophagus alluvius
2054,21574,Algae type A
2054,21575,Algae type B
2054,21576,Algae type C
402,21577,Amorpha cf. A. canescens
420,21578,Arabis
859,21579,Araceae cf. Calla
359,21580,Celastrus scandens
9690,21581,Desmodium
1401,21582,Lilium philadelphicum
19368,21583,cf. Stratiotes
21585,21584,Hydrodictyon
21586,21585,Hydrodictyaceae
21587,21586,Sphaeropleales
5125,21587,Chlorophyceae
21589,21588,Zygnematales
5125,21589,Conjugatophyceae
21589,21590,Desmidiales
21590,21591,Closteriaceae
5387,21592,Euastrum
13937,21593,Bembidion concolor
13937,21594,Bembidion convexulum
16881,21595,Thanatophilus coloradensis
21723,21596,Donacia connelli
164,21597,Lonicera hirsuta
9553,21598,Matteuccia/Onoclea
3163,21599,Nymphoides-type
3163,21600,Nephrophyllidium
477,21601,Phlox pilosa
,21602,Euphorbia cf. E. chamaesyce
9524,21603,cf. Adoxa moschatellina
15529,21604,cf. Hippuris
4390,21605,cf. Hottonia palustris
517,21606,Potamogeton natans-type
517,21607,Potamogeton pectinatus-type
,21608,Potentilla/Comarum
676,21609,Polypodiophyta (with perine)
676,21610,Polypodiophyta (without perine)
21403,21611,Dothideomycetes
21611,21612,Dothideomycetidae
21612,21613,Capnodiales
21613,21614,Cladosporiaceae
21614,21615,Cladosporium
7882,21616,Colinus cf. C. suilium
23093,21617,Sialis sp.
21341,21618,Apion
16941,21619,Acmaeodera
16941,21620,Agrilus
16941,21621,Buprestis
14013,21623,Arctobyrrhus
16943,21624,Algarobius
14013,21625,Byrrhus
14013,21626,Eusomalia
14013,21627,Lioligus
14013,21628,Lioon
14013,21629,Morychus
14013,21630,Porcinolus
23830,21631,Dendroctonus
13959,21632,Amara carinata
14006,21633,Aphodius (Diapterna) sp.
22463,21634,Bledius consimilis
14024,21635,Dolopius
21635,21636,Dolopius sp.
13932,21637,Dyschirius cf. D. dentiger
13932,21638,Dyschirius erythrocerus
13932,21639,Dyschirius haemorrhoidalis
13970,21640,Helophorus cf. H. fenderi
14030,21641,Hyperaspidius
21641,21642,Hyperaspidius vittigerus
16785,21643,Laccophilus
21643,21644,Laccophilus sp.
16992,21645,Leptura
21645,21646,Leptura sp.
14035,21647,Plateumaris
13920,21649,Carabus serratus
13985,21650,Stenus leviceps
15668,21651,Blethisa cf. B. quadricollis
13919,21652,Carabidae cf. Bembidion sp.
13919,21653,Carabidae cf. Blethisa sp.
22383,21656,Niptus abtrusus
14013,21657,Chaetophora 
,21658,Syncalypta
,21660,Tylicus
,21661,Tylicus subcanus
18285,21662,Podabrus
13919,21663,Acupalpus
13919,21664,Anisodactylus
13919,21665,Apristus
13919,21666,Aspidoglossa
13919,21667,Badister
,21668,Alleculidae
16941,21669,Cypriacis
16943,21670,Bruchus
16943,21671,Mimosestes
16943,21672,Stator
16798,21673,Hemicoelus
,21674,Cacotemnus
21673,21675,Hemicoelus cf. H. carinatus
,21676,Cacotemnus carinatus
13919,21679,Calathus
13919,21680,Calleida
13916,21681,Cerylonidae
13919,21682,Cicindela
13919,21683,Clivina
13919,21684,Cychrus
13919,21685,Cyclotrachelus
13919,21686,Dromius
13919,21687,Elaphropus
17017,21688,Coniontis
21688,21689,Coniontis sp.
20913,21690,Cymatodera
21690,21691,Cymatodera pallida
14035,21692,Melolontha
21692,21693,Melolontha sp.
22384,21695,Ptinus spp.
15618,21696,Harpalus cf. H. laticeps
13973,21697,Quedius 
21697,21698,Quedius fulgidus
14006,21699,Aphodius cf. A. distinctus
13985,21700,Stenus cf. S. austini
13985,21701,Stenus cf. S. coriaceus
13985,21703,Stenus cf. S. kryzhanovskii
13985,21704,Stenus cf. S. vinnulus
21647,21705,Plateumaris germari
23229,21706,Labidostommatidae
21706,21707,Labidostommatidae gen. sp.
13919,21708,Helluomorphoides
13919,21709,Loricera
13919,21710,Loxandrus
13919,21711,Metabletus
13919,21712,Microlestes
13919,21713,Myas
13919,21714,Nebria
13919,21715,Omophron
13919,21716,Oodes
13919,21717,Opisthius
13919,21718,Oxypselaphus
13919,21719,Platidiolus
13919,21720,Platynus
14024,21721,Ctenicera
21721,21722,Ctenicera cf. C. kendalli
14035,21723,Donacia
21723,21724,Donacia cf. D. hirticollis
17039,21729,Sphaerozetes 
21729,21730,Sphaerozetes castaneus
13962,21731,Agonum cf. A. harrisi
13962,21732,Agonum decentis
13916,21733,Anthribidae 
21733,21734,Allandrus
21734,21735,Allandrus sp.
14035,21736,Altica
21736,21737,Altica chalybea
21736,21738,Altica corni
14024,21739,Ampedus
21739,21740,Ampedus rubricus
16992,21741,Anastrangalia
21741,21742,Anastrangalia cf. A. sanguinea
14006,21743,Aphodius tenellus
13973,21744,Arpedium 
21744,21745,Arpedium cf. A. quadrum
21551,21746,Attalus sp.
14037,21747,Barypeithes
21747,21748,Barypeithes pellucidus
14037,21749,Brachybamus 
21749,21750,Brachybamus electus
18255,21751,Campylenchia 
21751,21752,Campylenchia sp.
13916,21753,Silvanidae
21753,21754,Cathartosilvanus 
21754,21755,Cathartosilvanus imbellis
21183,21756,Chauliodes
21756,21757,Chauliodes sp.
14035,21758,Chrysomela
21758,21759,Chrysomela cf. C. falsa
21682,21760,Cicindela repanda
14030,21761,Coccidula 
21761,21762,Coccidula lepida
16785,21763,Coptotomus
21763,21764,Coptotomus spp.
17017,21765,Corticeus
21765,21766,Corticeus sp.
18421,21767,Cylistix 
21767,21768,Cylistix attenuata
13919,21769,Schizogenius
13919,21770,Sericoda
13919,21771,Sphaeroderus
13919,21772,Stenolophus
13919,21774,Syntomus
13967,21775,Cymindus cf. C. cribicollis
14055,21776,Cymidae 
21778,21777,Cymus sp.
21776,21778,Cymus
14062,21779,Ceratopogonidae
21779,21780,Dasyhelea 
21780,21781,Dasyhelea cf. D. leptobranchia grp.
16992,21782,Spondylis
21681,21783,Cerylon
14035,21784,Anoplitis
14035,21785,Asiorestia 
14035,21786,Calligrapha
14035,21787,Cassida
14035,21788,Chaetocnema 
14035,21789,Chrysolina
13937,21790,Bembidion grapei
14035,21791,Crepidodera
14035,21793,Distigmoptera
14035,21794,Epithrix
14035,21795,Diabrotica
21795,21796,Diabrotica atripennis
14035,21797,Galeruca
543,21798,Acnistus
,21799,Atropa bella-donna
460,21800,Aegiphila
1717,21801,Ceiba
733,21802,Chiococca
1630,21803,Codia
22588,21804,Conyza
22588,21805,Darwiniothamnus
694,21806,Hippomane
1494,21807,Prosopis cf. P. pubescens
318,21808,Valeriana edulis
,21809,Valerianaceae
,21810,Diervillaceae
394,21811,Caprifoliaceae subf. Caprifolioideae
,21812,Dipsacaceae
,21813,Dipsacaceae cf. Succisa
,21814,Dipsacaceae undiff.
,21815,Linnaeaceae
13937,21816,Bembidion cf. B. gordoni
21723,21817,Donacia hirticollis
17000,21818,Formica
21818,21819,Formica dakotensis
21818,21820,Formica podzolica
20410,21821,Hydroporus elegans
17000,21822,Leptothorax 
21822,21823,Leptothorax muscorum
14066,21824,Miridae 
21824,21825,Deraeocoris 
21825,21826,Deraeocoris sp.
16785,21827,Desmopachria
21827,21828,Desmopachria convexa
14005,21829,Dichelonyx
21829,21830,Dichelonyx backii
14035,21831,Acanthoscelides
21831,21832,Acanthoscelides sp.
14066,21833,Apoidea gen. sp.
21446,21834,Dermacentor
21834,21835,Dermacentor sp.
17017,21836,Eleodes
21836,21837,Eleodes cf. E. nigrina
13915,21838,Neuroptera 
21838,21839,Myrmelontidae
21839,21840,Myrmelontidae gen. sp.
22383,21841,Niptus cf. N. ventriculus
14035,21842,Galerucella
14035,21843,Gastrophysa
14035,21844,Gonioctena
14035,21845,Graphops 
14035,21846,Griburius
14035,21847,Haltica
14035,21848,Hippuriphila
14035,21851,Mantura
14035,21852,Prasocuris
,21853,Hydrothassa
21852,21854,Prasocuris vittata
,21855,Hydrothassa vittata
21852,21856,Prasocuris cf. P. vittata
14035,21857,Lema
21857,21858,Lema trilinea
21852,21859,Prasocuris cf. P. boreella
,21860,Hydrothassa cf. H. boreella
21852,21861,Prasocuris cf. P. hannoveriana
,21864,Hydrothassa cf. H. hannoveriana
14035,21865,Neohaemonia
14035,21866,Ophraella
14035,21867,Pachybrachis
14035,21868,Paria
14035,21869,Phaedon
14035,21870,Phratora
14035,21871,Phyllotreta
14035,21872,Pyrrhalta
14035,21873,Saxinis
14035,21874,Scelolyperus
14035,21875,Tricholochmaea
14035,21876,Zygogramma
18885,21878,Cicindela
16806,21879,Clambus
14030,21880,Calvia
21682,21881,Cicindela longilabris
14030,21883,Brachyacantha
14030,21884,Coccinella
14030,21885,Connatichela
14030,21886,Hippodamia
14030,21888,Hyperaspis
14030,21889,Nephus
14030,21890,Scymnus
20245,21891,Bitoma
20212,21892,Lasconotus
13443,21893,Pliophenacomys koenigswaldi
16809,21894,Atomaria
6558,21895,Spermophilus cf. S. howelli
,21896,Anchicera
,21898,Anchicera sp.
,21900,Anchicera ephippiata
21894,21901,Atomaria cf. A. ephippiata
,21903,Anchicera cf. A. ephippiata
14035,21904,Cryptocephalus
16809,21905,Cryptophagus
16809,21906,Ephistemus
16809,21907,Pteryngium
13916,21911,Languriidae
,21914,Macroplea
,21915,Macroplea sp.
13916,21916,Laemophloeidae
21916,21917,Narthecius
16935,21918,Pediacus
13916,21919,Tetratomidae
14037,21920,Acalles
14037,21921,Acalyptus
14037,21922,Alniphagus
21905,21923,Cryptophagus varus
16874,21924,Enicmus 
21924,21925,Enicmus mimus
20816,21926,Lathridius 
21926,21927,Lathridius sp.
13916,21928,Passandridae
,21929,Scalidiidae
,21930,Catogenidae
21928,21931,Catogenus
13937,21932,Bembidion gebleri
21883,21934,Brachyacantha dentipes
13916,21935,Corylophidae
,21936,Orthoperidae
21845,21937,Graphops cf. G. wyomingensis
23038,21939,Myrmica cf. M. lobifrons
21935,21940,Gloeosoma
,21941,Gronevus
14035,21942,Pahedon
21942,21943,Pahedon sp.
21940,21944,Gloeosoma sp.
,21945,Gronevus sp.
23830,21946,Pityophthorus
21946,21947,Pityophthorus tuberculatus
21697,21948,Quedius laevigatus
21027,21949,Stephanopachys
21949,21950,Stephanopachys sobrinus
14030,21951,Hippodamia apicalis / expurgata
27808,21952,Agabus
21952,21953,Agabus inscriptus
