24082,FALSE,"G. Don, 1834",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Santalales,Loranthaceae,Gaiadendron,Gaiadendron (punctate),,,,,,,,
1640,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Monocotyledoneae,Nartheciidae,Petrosaviidae,Commelinidae,Poales,Centrolepidaceae/Restionaceae,Centrolepidaceae,Gaimardia,,,,,,,
5349,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Monocotyledoneae,Nartheciidae,Petrosaviidae,Asparagales,Amaryllidaceae,Leucojum/Galanthus,Galanthus,,,,,,,,
5490,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Fabales,Fabaceae,Fabaceae subf. Faboideae,Galega-type,,,,,,
3446,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Galeopsis,,,,
3447,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Galeopsis-type,,,,
3448,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),Galeopsis-type,Galeopsis-type undiff.,,,
21797,FALSE,"Geoffroy, 1762",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galeruca,,,,,,,,,,,,,,
20349,FALSE,"LeConte, 1857",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galeruca,Galeruca rudis,,,,,,,,,,,,,
27537,FALSE,"Geoffroy, 1762",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galeruca,Galeruca sp.,,,,,,,,,,,,,
21842,FALSE,"Crotch, 1873",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galerucella,,,,,,,,,,,,,,
18518,FALSE,"Fabricius, 1801",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galerucella,Galerucella notulata,,,,,,,,,,,,,
19501,FALSE,"Scudder, 1879",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galerucella,Galerucella picea,,,,,,,,,,,,,
27538,FALSE,"Latreille, 1802",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galerucinae gen. sp.,,,,,,,,,,,,,,
2418,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galiniera,,,,,
2419,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galiniera,Galiniera saxifraga-type,,,,
116,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galium-type,Galium,,,,
5537,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galium-type,Galium,Galium aparine,,,
4314,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galium-type,Galium,Galium boreale,,,
4313,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galium-type,Galium,Galium palustre,,,
15516,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galium-type,Galium,Galium sp.,,,
4315,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galium-type,Galium,Galium verum,,,
1416,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Galium-type,,,,,
2000,FALSE,"Casaretto, 1843",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Caryophyllales,Phytolaccaceae,Gallesia,,,,,,,,,
7505,FALSE,"Temminck, 1820",Animalia,Vertebrata,Aves,Galliformes,,,,,,,,,,,,,,,,
7789,FALSE,"Vigors, 1825",Animalia,Vertebrata,Aves,Galliformes,Galliformes cf. Tetraoninae,,,,,,,,,,,,,,,
7591,FALSE,"Brisson, 1760",Animalia,Vertebrata,Aves,Charadriiformes,Scolopacidae,Gallinago,,,,,,,,,,,,,,
21274,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago ?gallinago,,,,,,,,,,,,,
8240,FALSE,"Ord, 1825",Animalia,Vertebrata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago cf. G. delicata,,,,,,,,,,,,,
19530,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago cf. G. gallinago,,,,,,,,,,,,,
8239,FALSE,"Ord, 1825",Animalia,Vertebrata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago delicata,,,,,,,,,,,,,
7590,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago gallinago,,,,,,,,,,,,,
8238,FALSE,"Brisson, 1760",Animalia,Vertebrata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago sp.,,,,,,,,,,,,,
8084,FALSE,"Brisson, 1760",Animalia,Vertebrata,Aves,Gruiformes,Rallidae,Gallinula,,,,,,,,,,,,,,
8085,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Gruiformes,Rallidae,Gallinula,Gallinula chloropus,,,,,,,,,,,,,
23172,FALSE,"Brisson, 1760",Animalia,Vertebrata,Aves,Galliformes,Phasianidae,Phasianinae,Gallus,,,,,,,,,,,,,
19478,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Galliformes,Phasianidae,Phasianinae,Gallus,Gallus gallus,,,,,,,,,,,,
27196,FALSE,unknown,Animalia,Arthropoda,Arachnida,Acari,Oribatida,Galumnidae gen. sp.,,,,,,,,,,,,,,
9965,FALSE,Blume,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Malvidae,Sapindales,Sapindaceae,Ganophyllum,,,,,,,
2386,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Malpighiales,Clusiaceae/Hypericaceae,Clusiaceae,Garcinia,,,,,,
2387,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Malpighiales,Clusiaceae/Hypericaceae,Clusiaceae,Garcinia,Garcinia volkensii-type,,,,,
9645,FALSE,"J. Ellis, 1761",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Rubiaceae subf. Ixoroideae,Gardenia,,,,
866,FALSE,Douglas ex Lindley,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Garryales,Garryaceae,Garrya-type,Garrya,,,,,
9649,FALSE,Lindley,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Garryales,Garryaceae,,,,,,,
9650,FALSE,"Martius, 1835",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Garryales,,,,,,,,
2969,FALSE,Douglas ex Lindley,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Garryales,Garryaceae,Garrya-type,,,,,,
9654,TRUE,"R.G. Olmstead, W.S. Judd & P.D. Cantino, 2007",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,,,,,,,,,
8760,FALSE,unknown,Animalia,Vertebrata,Osteichthyes,Gasterosteiformes,Gasterosteidae,,,,,,,,,,,,,,,
8759,FALSE,unknown,Animalia,Vertebrata,Osteichthyes,Gasterosteiformes,,,,,,,,,,,,,,,,
8761,FALSE,"Linnaeus, 1758",Animalia,Vertebrata,Osteichthyes,Gasterosteiformes,Gasterosteidae,Gasterosteus,,,,,,,,,,,,,,
8762,FALSE,"Linnaeus, 1758",Animalia,Vertebrata,Osteichthyes,Gasterosteiformes,Gasterosteidae,Gasterosteus,Gasterosteus aculeatus,,,,,,,,,,,,,
24720,FALSE,"Linnaeus, 1758",Animalia,Vertebrata,Osteichthyes,Gasterosteiformes,Gasterosteidae,Gasterosteus,Gasterosteus cf. G. aculeatus,,,,,,,,,,,,,
20524,FALSE,unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonoidea,Ichneumonidae,Gasteruptiidae,,,,,,,,,,,,,
20525,FALSE,unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonoidea,Ichneumonidae,Gasteruptiidae,Gasteruption sp.,,,,,,,,,,,,
26957,FALSE,"Wollaston, 1878",Animalia,Mollusca,Gastropoda,Stylommatophora,Pupillidae,Gastrocopta,,,,,,,,,,,,,,
26958,FALSE,"(C.B. Adams, 1842)",Animalia,Mollusca,Gastropoda,Stylommatophora,Pupillidae,Gastrocopta,Gastrocopta tappaniana,,,,,,,,,,,,,
21843,FALSE,"Chevrolat in Dejean, 1836",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Gastrophysa,,,,,,,,,,,,,,
20348,FALSE,"Melsheimer, 1847",Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Gastrophysa,Gastrophysa cyanea,,,,,,,,,,,,,
7623,FALSE,"Cuvier, 1797",Animalia,Mollusca,Gastropoda,,,,,,,,,,,,,,,,,
26968,FALSE,"Cuvier, 1797",Animalia,Mollusca,Gastropoda,Gastropoda sp.,,,,,,,,,,,,,,,,
117,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Ericales,Ericaceae,Ericaceae subf. Vaccinioideae,Gaultheria,,,,,,,
621,FALSE,(Linnaeus) Muhlenberg ex Bigelow,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Ericales,Ericaceae,Ericaceae subf. Vaccinioideae,Gaultheria,Gaultheria hispidula,,,,,,
2158,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Ericales,Ericaceae,Ericaceae subf. Vaccinioideae,Gaultheria,Gaultheria procumbens,,,,,,
1780,FALSE,Sleumer,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Ericales,Ericaceae,Ericaceae subf. Vaccinioideae,Gaultheria,Gaultheria ulei,,,,,,
446,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Myrtales,Onagraceae,Gaura,,,,,,,,
7908,FALSE,"J. R. Forster, 1788",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,,,,,,,,,,,,,,
7910,FALSE,"(G. R. Gray, 1859)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia adamsii,,,,,,,,,,,,,
7920,FALSE,"(G. R. Gray, 1859)|(Brunnich, 1764)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia adamsii/G. immer,,,,,,,,,,,,,
7911,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia arctica,,,,,,,,,,,,,
7915,FALSE,"(G. R. Gray, 1859)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia cf. G. adamsii,,,,,,,,,,,,,
7916,FALSE,"(Linnaeus, 1758)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia cf. G. arctica,,,,,,,,,,,,,
7917,FALSE,"(Brunnich, 1764)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia cf. G. immer,,,,,,,,,,,,,
7918,FALSE,"(Lawrence, 1858)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia cf. G. pacifica,,,,,,,,,,,,,
7919,FALSE,"(Pontoppidan, 1763)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia cf. G. stellata,,,,,,,,,,,,,
21536,TRUE,"Wetmore, 1940",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia concinna,,,,,,,,,,,,,
7912,FALSE,"(Brunnich, 1764)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia immer,,,,,,,,,,,,,
7913,FALSE,"(Lawrence, 1858)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia pacifica,,,,,,,,,,,,,
23261,TRUE,"Wetmore, 1943",,,,,,,,,,,,,,,,,,,,
7909,FALSE,"J. R. Forster, 1788",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia sp.,,,,,,,,,,,,,
7914,FALSE,"(Pontoppidan, 1763)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia stellata,,,,,,,,,,,,,
7921,FALSE,"(Pontoppidan, 1763)|(Linnaeus, 1758)|(Lawrence, 1858)",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia stellata/G. arctica/G. pacifica,,,,,,,,,,,,,
7907,FALSE,"Allen, 1897",Animalia,Vertebrata,Aves,Gaviiformes,Gaviidae,,,,,,,,,,,,,,,
7906,FALSE,"Wetmore & Miller, 1926",Animalia,Vertebrata,Aves,Gaviiformes,,,,,,,,,,,,,,,,
22539,FALSE,"Wetmore & Miller, 1926|(FÃ_rbringer, 1888)",Animalia,Vertebrata,Aves,Gaviiformes/Podicipediformes,,,,,,,,,,,,,,,,
118,FALSE,Kunth,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Ericales,Ericaceae,Ericaceae subf. Vaccinioideae,Gaylussacia,,,,,,,
622,FALSE,(Wangenheim) K. Koch,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Ericales,Ericaceae,Ericaceae subf. Vaccinioideae,Gaylussacia,Gaylussacia baccata,,,,,,
24452,FALSE,"Lange-Bertalot & Metzeltin, 1996",Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,,,,,,,,,,,,,,,
12818,FALSE,(Hustedt) Lange-Bertalot et Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria acceptata,,,,,,,,,,,,,,
26983,FALSE,unknown,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria aikenensis,,,,,,,,,,,,,,
25085,FALSE,"(L. Kalbe) H. Lange-Bertalot, 2001",Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria cummerowi,,,,,,,,,,,,,,
13275,FALSE,(Hustedt) Lange-Bertalot in Lange-Bertalot and Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria declivis,,,,,,,,,,,,,,
12831,FALSE,(Ã˜strup) Lange-Bertalot et Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria decussis,,,,,,,,,,,,,,
12832,FALSE,(Bock) Lange-Bertalot et Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria dolomitica,,,,,,,,,,,,,,
12836,FALSE,(Krasske) Lange-Bertalot et Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria ignota,,,,,,,,,,,,,,
12841,FALSE,(Krasske) Lange-Bertalot in Lange-Bertalot and Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria kriegeri,,,,,,,,,,,,,,
13201,FALSE,(Wallace) Potapova et Winter,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria lateropunctata,,,,,,,,,,,,,,
27088,FALSE,"(Hustedt) C.E.Wetzel, Novais & Ector in Novais et al., 2013",Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria modica,,,,,,,,,,,,,,
12837,FALSE,(Hustedt) Lange-Bertalot et Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria paludosa,,,,,,,,,,,,,,
13264,FALSE,"(Hustedt) Metzeltin, Lange-Bertalot et GarcÃ_a-RodrÃ_guez",Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria punctifera,,,,,,,,,,,,,,
12862,FALSE,(Hustedt) Lange-Bertalot et Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria schoenfeldii,,,,,,,,,,,,,,
13289,FALSE,(Krasske) Lange-Bertalot et Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria similis,,,,,,,,,,,,,,
12845,FALSE,(Ã˜strup) Metzeltin et Lange-Bertalot in Lange-Bertalot and Metzeltin,Algae,Bacillariophyta,Pennales,Naviculaceae,Geissleria,Geissleria thingvallae,,,,,,,,,,,,,,
27290,FALSE,"Jussieu, 1789",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Acanthaceae,Geissomeria,,,,,
2193,FALSE,Dowding,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Gelasinospora,,,,,,,,,,,,
5129,FALSE,(Greis & Greis-Dengler) C. Moreau & M. Moreau,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Gelasinospora,Gelasinospora reticulispora,,,,,,,,,,,
5128,FALSE,Dowding,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Gelasinospora,Gelasinospora undiff.,,,,,,,,,,,
8320,FALSE,"C.L. Brehm, 1830",Animalia,Vertebrata,Aves,Charadriiformes,Laridae,Gelochelidon,,,,,,,,,,,,,,
8321,FALSE,"(Gmelin, 1789)",Animalia,Vertebrata,Aves,Charadriiformes,Laridae,Gelochelidon,Gelochelidon nilotica,,,,,,,,,,,,,
24043,FALSE,"Deshayes, 1853",Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Gemma,,,,,,,,,,,,,,
24044,FALSE,"(Totten, 1834)",Animalia,Mollusca,Bivalvia,Veneroida,Veneridae,Gemma,Gemma gemma,,,,,,,,,,,,,
3321,FALSE,unknown,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Loganiaceae,Geniostoma,,,,,
3238,FALSE,"Linnaeus, 1754",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Rubiaceae,Rubiaceae subf. Ixoroideae,Genipa,,,,
4316,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Fabales,Fabaceae,Fabaceae subf. Faboideae,Genista,,,,,,
4318,FALSE,"Linnaeus, 1753|Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Fabales,Fabaceae,Fabaceae subf. Faboideae,Genista/Ulex,,,,,,
3449,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Fabales,Fabaceae,Fabaceae subf. Faboideae,Genista-type,,,,,,
448,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,,,,,
450,FALSE,Grisebach,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana andrewsii-type,Gentiana andrewsii,,,
447,FALSE,Grisebach,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana andrewsii-type,,,,
4327,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana asclepiadea-type,,,,,
27571,FALSE,"Linnaeus, 1753",Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana campestris,,,,
4319,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana cf. G. pneumonanthe,,,,
4323,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana cf. G. verna,,,,
4330,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana cruciata-type,,,,,
3148,FALSE,Bongard,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana douglasiana,,,,
4329,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana lutea,,,,
4321,FALSE,Linnaeus|Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana lutea/G. pneumonanthe,,,,,
2269,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana nivalis-type,Gentiana nivalis,,,
2534,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana nivalis-type,,,,
4326,FALSE,Grisebach,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana olivieri-type,,,,,
2270,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana pneumonanthe-type,Gentiana pneumonanthe,,,
2536,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana pneumonanthe-type,,,,
1400,FALSE,J.S. Pringle,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana puberulenta-type,,,,
4331,FALSE,Linnaeus,Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Gentianales ,Gentianaceae,Gentiana,Gentiana punctata,,,,
