id,value
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipiter_Accipiter cf. A. cooperii,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipiter_Accipiter cf. A. gentilis,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipiter_Accipiter cf. A. striatus,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipiter_Accipiter cooperii,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipiter_Accipiter gentilis,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipiter_Accipiter sp.,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipiter_Accipiter striatus,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipitridae sp.,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipitridae spp.,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipitridae undiff.,100
Animalia_Vertebrata_Aves_Accipitriformes,100
Animalia_Vertebrata_Aves_Accipitriformes_Accipitridae_Accipitrinae,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer (reticulate),100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer (rugulate),100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer (striate),100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer argutum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer campestre,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer campestre-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer cf. A. campestre,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer cf. A. glabrum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer cf. A. negundo,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer cf. A. pensylvanicum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer cf. A. saccharum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer cf. A. spicatum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer circinatum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer circinatum-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer glabrum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer glabrum-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer macrophyllum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer macrophyllum-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer negundo,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer negundo-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer nigrum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer pensylvanicum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer platanoides,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer pseudoplatanus,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer rubrum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer rubrum-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer saccharinum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer saccharinum-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer saccharum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer saccharum-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer sp.,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer spicatum,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Rosidae_Malvidae_Sapindales_Sapindaceae_Sapindaceae subf. Hippocastanoideae_Acer_Acer undiff.,100
,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Eudicotyledoneae incertae sedis_Acer-type,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Caryophyllales_Achatocarpaceae,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Caryophyllales_Achatocarpaceae_Achatocarpus,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Asteroideae_Asteraceae tribe Anthemideae_Achillea,100
Plantae_Tracheophyta_Spermatophyta_Angiospermae_Mesangiospermae_Eudicotyledoneae_Gunneridae_Pentapetalae_Asteridae_Gentianidae_Campanulidae_Apiidae_Asterales_Asteraceae_Asteraceae subf. Asteroideae_Achillea-type,100
Animalia_Arthropoda_Arachnida_Acari_Oribatida_Achipteriidae _Achipteria spp.,100
Animalia_Arthropoda_Arachnida_Acari_Oribatida_Achipteriidae ,100
Algae_Bacillariophyta_Pennales_Achnanthaceae,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes acares,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes aff. subatomoides,100
,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes altaica,100
,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes amoena,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes arenaria,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes atacamae,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes atacamae FRITZ,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes austriaca,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes austriaca_Achnanthes austriaca var. ventricosa,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes bahusiensis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes biasolettiana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes biasolettiana var. subatomus,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes bicapitata,100
,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes bioretii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes brevipes,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes brevipes_Achnanthes brevipes var. intermedia,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes broenlundensis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes calcar,100
,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes carissima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes catenata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. amoena,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. clevei,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. conspicua,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. curtissima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. delicatula,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. delicatula LAIRD,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. exigua,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. grana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. nodosa,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes oestrupii_Achnanthes cf. oestrupii var. pungens,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. ricula,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes cf. silvahercynia,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes chlidanos,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes clevei,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes clevei_Achnanthes clevei var. bottnica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes clevei_Achnanthes clevei var. rostrata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes coarctata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes conspicua,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes curtissima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes carissima_Achnanthes curtissima Carter,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes curvirostrum,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes daonensis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes daui,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes daui_Achnanthes daui var. alaskaensis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes decipiens,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes delicatula,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes delicatula_Achnanthes delicatula var. hauckiana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes depressa,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes detha,100
,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes didyma,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes distincta,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes elata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes exigua,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes exigua_Achnanthes exigua var. elliptica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes exigua_Achnanthes exigua var. heterovalva,100
,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes exilis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes flexella,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes flexella_Achnanthes flexella var. alpestris,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes fogedii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes gibberula,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes gracillima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes gracillima_Achnanthes gracillima var. nipponica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes grana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes grischuna,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes harveyi,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes hauckiana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes helvetica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes helvetica_Achnanthes helvetica var. minor,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes hintzii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes holsatica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes holstii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes hungarica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes hustedtii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes imperfecta,100
,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes impexiformis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes inflata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes ingratiformis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes johncarteri,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes joursacense,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes kranzii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes kriegeri,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes kryophila,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes kryophila_Achnanthes kryophila var. africana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes kuelbsii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lacus-vulcani,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes laevis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata fo. capitata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata subsp. biporoma,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata subsp. frequentissima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata subsp. robusta,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata subsp. rostrata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. abbreviata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. apiculata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. dubia,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. elliptica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. frequentissima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. haynaldii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. lanceolatoides,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. omissa,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lanceolata_Achnanthes lanceolata var. rostrata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lapidosa,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lapidosa_Achnanthes lapidosa var. appalachiana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lapidosa_Achnanthes lapidosa var. lanceolata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lapponica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lapponica_Achnanthes lapponica var. 1 PIRLA,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lapponica_Achnanthes lapponica var. ninckei,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes laterostrata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lauenburgiana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes levanderi,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes levanderi_Achnanthes levanderi var. helvetica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lewisiana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lineariformis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes linearis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes linearis_Achnanthes linearis fo. curta,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes lutheri,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes marginulata,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes microcephala,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes microscopica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minuscula,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minuta,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. affinis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. cryptocephala,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. gracillima,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. inconspicua,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. macrocephala,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. robusta,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. saprophila,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes minutissima_Achnanthes minutissima var. scotica,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes montana,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes nitidiformis,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes nodosa,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes oblongella,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes oestrupii,100
Algae_Bacillariophyta_Pennales_Achnanthaceae_Achnanthes_Achnanthes oestrupii_Achnanthes oestrupii var. lanceolata,100
