Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Polygonum,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Polygonum sensu lato,,,,,,,,,,,,
Plantae,Tracheophyta,Monilophyta,Polypodiophyta,Leptosporangiatae,Polypodiales,Polypodiales (monolete),cf. Polypodium,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Populus,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Caryophyllales,cf. Portulaca,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Caryophyllales,cf. Portulacaceae,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Primulaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Primulaceae subf. Myrsinoideae,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Procastoroides idahoensis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Procastoroides sweeti,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Procyon lotor,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Procyon sp.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Protium,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Prunus,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Prunus serotina,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Psychotria,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Psydrax,,,,,,,,,,,,
Plantae,Tracheophyta,Monilophyta,Polypodiophyta,Polypodiophyta (trilete),cf. Pteridium,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Pterocarya,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Chiroptera,cf. Pteronotus pristinus,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Ranunculales,Ranunculaceae,cf. Pulsatilla,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Puma concolor,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Puma lacustris,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Quercus,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Passeriformes,Icteridae,cf. Quiscalus quiscula,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Gruiformes,Rallidae,cf. Rallus limicola,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Artiodactyla,Artiodactyla Incertae sedis,cf. Rangifer tarandus,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Rattus norvegicus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Rattus rattus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Passeriformes,Regulidae,cf. Regulus sp.,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Reithrodontomys fulvescens,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Reithrodontomys humulis,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Reithrodontomys megalotis,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Reithrodontomys montanus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Reithrodontomys pratincola,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Reithrodontomys rexroadensis,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Reithrodontomys sp.,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Repomys panacaensis,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rhamnaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rhamnus,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rhamnus alnifolia,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,cf. Rhinanthus,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rhizophora,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Saxifragales,Crassulaceae,Sedum-type,cf. Rhodiola,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Saxifragales,Crassulaceae,Sedum-type,cf. Rhodiola rosea,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rhus,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,cf. Riccia,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Malpighiales,Euphorbiaceae,cf. Ricinus communis,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Robinia,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rosaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rubiaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rubus,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,Fabidae,Rosales,Rosaceae,cf. Rubus arcticus,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rumex,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rumex acetosa/Oxyria digyna,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Rutaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Angiospermae incertae sedis,cf. Sagittaria,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Sambucus,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Sambucus nigra,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Sambucus racemosa,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Samolus,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Sapindaceae,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Rosidae,"Euphorbiaceae-type (tricolporate, reticulate)",cf. Sapium,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Sapotaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Caryophyllales,cf. Sarcobatus vermiculatus,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Saxifraga,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Saxifragales,Saxifragaceae,cf. Saxifraga granulata,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Saxifraga oppositifolia,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Saxifragales,Saxifragaceae,cf. Saxifraga stellaris-type,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Saxifragaceae,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Scalopus aquaticus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,Talpidae,Scapanus,cf. Scapanus latimanus,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Scapanus orarius,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,Talpidae,cf. Scapanus sp.,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Scapanus townsendii,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Schefflera,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Monocotyledoneae,Monocotyledoneae incertae sedis,cf. Scheuchzeria palustris,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sciurus aberti,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sciurus carolinensis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sciurus niger,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sciurus sp.,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Scrophulariaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Gunneridae,Pentapetalae,Asteridae,Gentianidae,Garryidae,Lamiidae,Lamiales,Lamiaceae,Lamiaceae (tricolpate),cf. Scutellaria,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Sedum,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Sedum-type,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Passeriformes,Parulidae,cf. Setophaga coronata,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Passeriformes,Parulidae,cf. Setophaga ruticilla,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Shepherdia,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Passeriformes,Turdidae,cf. Sialia sialis,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sigmodon curtisi,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sigmodon fulviventer,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sigmodon hispidus,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sigmodon medius,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Sigmodon sp.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Smilodon fatalis,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Smilodon floridanus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Felidae,cf. Smilodon gracilis,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Solanaceae,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Solanum,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex arcticus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex bendirii,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex cinereus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex dispar,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex fumeus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex haydeni,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex hoyi,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex longirostris,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,Soricidae,cf. Sorex meltoni,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex merriami,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex monticolus/S. vagrans,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex nanus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex ornatus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex palustris,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex pratensis,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,Soricidae,cf. Sorex rexroadensis,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,Soricidae,cf. Sorex sandersi,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex tenellus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex trowbridgii,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Sorex vagrans,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lipotyphla,Soricomorpha,cf. Soricidae,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus armatus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus beecheyi,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus beldingi,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus bensoni,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus columbianus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus elegans,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus franklinii,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus howelli,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus lateralis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus mexicanus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus mohavensis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus parryii,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus richardsonii,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus russelli,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus sp.,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus spilosoma,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus tereticaudus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus townsendii,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus tridecemlineatus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus undulatus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus variegatus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Spermophilus washingtoni,,,,,,,,,,,,,,,
Plantae,Plantae incertae sedis,cf. Sphagnum,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Spilogale gracilis,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Spilogale putorius,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Spilogale sp.,,,,,,,,,,,,,,
Algae,Chlorophyta,Conjugatophyceae,Zygnematales,Zygnemataceae,cf. Spirogyra,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Passeriformes,Cardinalidae,cf. Spiza americana,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Proboscidea,Proboscidea incertae sedis,cf. Stegomastodon mirificus,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Proboscidea,Proboscidea incertae sedis,cf. Stegomastodon sp.,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Cetacea,Odontoceti,Delphinidae,cf. Stenella sp.,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Monocotyledoneae,Monocotyledoneae incertae sedis,cf. Stratiotes,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Plantae,Plantae incertae sedis,cf. Striatriletes bifurcus,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Strigiformes,Strigidae,cf. Strix varia,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Passeriformes,Icteridae,cf. Sturnella,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Artiodactyla,Artiodactyla Incertae sedis,cf. Sus scrofa,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus aquaticus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus audubonii,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus bachmani,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus floridanus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus idahoensis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus nuttallii,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus palustris,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus sp.,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Lagomorpha,cf. Sylvilagus transitionalis,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Synaptomys australis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Synaptomys cooperi,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Synaptomys meltoni,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,cf. Synaptomys sp.,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Synaptomys vetus,,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Syringa,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Chiroptera,cf. Tadarida brasiliensis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Chiroptera,cf. Tadarida sp.,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamias cinereicollis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamias dorsalis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamias minimus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamias sp.,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamias striatus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamias umbrinus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamiasciurus hudsonicus,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Tamiasciurus sp.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Artiodactyla,Artiodactyla Incertae sedis,cf. Tanupolama sp.,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Perissodactyla,cf. Tapirus californicus,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Perissodactyla,Tapiridae,cf. Tapirus haysii,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Perissodactyla,cf. Tapirus veroensis,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Taxidea sp.,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Carnivora,Carnivora incertae sedis,cf. Taxidea taxus,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Pan-Coniferae,Coniferae,Cupressophyta,Cupressophyta incertae sedis,cf. Taxus,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Pan-Coniferae,Coniferae,Cupressophyta,Cupressophyta incertae sedis,cf. Taxus canadensis,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Artiodactyla,Artiodactyla Incertae sedis,cf. Tayassuidae,,,,,,,,,,,,,,
Animalia,Vertebrata,Aves,Accipitriformes,Teratornithidae,cf. Teratornis merriami,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Artiodactyla,Antilocapridae,cf. Tetrameryx sp.,,,,,,,,,,,,,,
Plantae,Tracheophyta,Spermatophyta,Angiospermae,Mesangiospermae,Eudicotyledoneae,Eudicotyledoneae incertae sedis,cf. Thalictrum,,,,,,,,,,,,
Plantae,Tracheophyta,Monilophyta,Polypodiophyta,Leptosporangiatae,Polypodiales,Polypodiales (monolete),cf. Thelypteris palustris,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Thomomys bottae,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Thomomys gidleyi,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Thomomys sp.,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Thomomys talpoides,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Thomomys townsendii,,,,,,,,,,,,,,,
Animalia,Vertebrata,Mammalia,Rodentia,cf. Thomomys umbrinus,,,,,,,,,,,,,,,
